word,times_added,times_removed,net_change,absolute_change
holy,6,6,0,12
section,6,6,0,12
adopt,6,6,0,12
1878,6,7,-1,13
1947,6,6,0,12
records,6,6,0,12
oceanic,6,6,0,12
partir,6,6,0,12
encounters,6,6,0,12
1636,6,6,0,12
definitively,6,6,0,12
palgrave,6,7,-1,13
casa,6,6,0,12
published,6,6,0,12
categories,6,6,0,12
1607,6,6,0,12
priest,6,6,0,12
300th,6,6,0,12
1934,6,6,0,12
veterans,6,7,-1,13
accepted,6,6,0,12
1905,6,5,1,11
castilian,6,7,-1,13
middle,6,6,0,12
zinn,6,5,1,11
andes,6,6,0,12
indicates,6,6,0,12
overseas,6,6,0,12
nicaraguan,6,6,0,12
seven,6,6,0,12
cruz,6,5,1,11
banks,6,6,0,12
showed,6,6,0,12
remained,6,5,1,11
resolution,6,7,-1,13
11th,6,4,2,10
sociodemográfico,6,6,0,12
subjugate,6,7,-1,13
1520,6,6,0,12
forest,6,6,0,12
class,6,7,-1,13
diagnóstico,6,6,0,12
andean,6,7,-1,13
sacred,6,6,0,12
trading,6,8,-2,14
encouraged,6,5,1,11
bridge,6,6,0,12
ages,6,6,0,12
squash,6,6,0,12
raudzens,6,4,2,10
smithsonian,6,7,-1,13
described,6,7,-1,13
normal,6,6,0,12
follow,6,7,-1,13
domestication,6,6,0,12
company,6,6,0,12
references,6,7,-1,13
hugo,6,6,0,12
plague,6,8,-2,14
alhambra,6,5,1,11
mutations,6,6,0,12
customarily,6,6,0,12
selknam,6,6,0,12
hierarchies,6,6,0,12
democratic,6,6,0,12
dominica,6,6,0,12
trans,6,6,0,12
aspects,6,7,-1,13
requested,6,6,0,12
peppers,6,6,0,12
likely,6,7,-1,13
body,6,5,1,11
consists,6,6,0,12
file,6,6,0,12
confederation,6,6,0,12
characteristic,6,6,0,12
350px,6,0,6,6
dismissal,6,5,1,11
1907,6,6,0,12
cincinnati,6,8,-2,14
played,6,7,-1,13
australia,6,6,0,12
conducted,6,6,0,12
blades,6,6,0,12
distributions,6,6,0,12
domesticated,6,7,-1,13
ilo,6,6,0,12
davis,6,6,0,12
heroes,6,6,0,12
attempts,6,8,-2,14
westward,6,5,1,11
1933,6,6,0,12
conquer,6,6,0,12
mineral,6,7,-1,13
ending,6,7,-1,13
increased,6,6,0,12
trinidad,6,8,-2,14
idea,6,6,0,12
complete,6,6,0,12
histories,6,6,0,12
superiority,6,6,0,12
mixtec,6,6,0,12
service,6,6,0,12
depicting,6,6,0,12
attempt,6,5,1,11
protestant,6,6,0,12
shall,6,6,0,12
1792,6,6,0,12
democracy,6,6,0,12
counter,6,6,0,12
efforts,6,8,-2,14
syphilis,6,4,2,10
gained,6,8,-2,14
fight,6,6,0,12
issue,6,6,0,12
trial,6,6,0,12
good,6,7,-1,13
pdf,6,4,2,10
glyphs,6,6,0,12
32,6,6,0,12
event,6,6,0,12
addition,6,7,-1,13
position,6,7,-1,13
1521,6,7,-1,13
yupik,6,6,0,12
altaians,6,6,0,12
deadly,6,6,0,12
administrators,6,6,0,12
citizenry,6,7,-1,13
codex,6,6,0,12
creating,6,5,1,11
description,6,7,-1,13
bank,6,7,-1,13
c4c,6,6,0,12
pow,6,6,0,12
progress,6,6,0,12
nonetheless,6,6,0,12
economy,6,6,0,12
liberty,6,7,-1,13
madrid,6,7,-1,13
flutes,6,6,0,12
darien,6,6,0,12
earth,6,5,1,11
influenza,6,7,-1,13
means,6,5,1,11
maternal,6,6,0,12
foundation,6,6,0,12
statues,6,6,0,12
1650,6,6,0,12
1954,6,6,0,12
wow,6,6,0,12
bolivian,6,6,0,12
visual,6,6,0,12
union,6,5,1,11
earlier,6,8,-2,14
1968,6,6,0,12
russia,6,6,0,12
artists,6,6,0,12
successfully,6,6,0,12
baghdad,6,6,0,12
entirely,6,6,0,12
towns,6,6,0,12
practiced,6,6,0,12
entered,6,6,0,12
discussing,6,6,0,12
says,6,7,-1,13
went,6,7,-1,13
renaissance,6,6,0,12
context,6,6,0,12
honor,6,8,-2,14
guatemalan,6,6,0,12
counted,6,6,0,12
1558,6,6,0,12
test,6,6,0,12
science,6,7,-1,13
evo,6,6,0,12
differences,6,6,0,12
business,6,6,0,12
1552,6,6,0,12
lineages,6,6,0,12
protracted,6,6,0,12
ranging,6,6,0,12
supported,6,7,-1,13
fort,6,6,0,12
corn,6,6,0,12
waves,6,6,0,12
cultivated,6,6,0,12
degrees,6,6,0,12
blooded,6,6,0,12
republics,6,6,0,12
line,6,7,-1,13
1960s,6,6,0,12
72,6,6,0,12
mitochondrial,6,6,0,12
character,6,6,0,12
guyana,6,6,0,12
pay,6,8,-2,14
eltis,6,6,0,12
mcdonald,6,7,-1,13
18,6,7,-1,13
perspective,6,5,1,11
reflect,6,6,0,12
lineage,6,6,0,12
relations,6,6,0,12
significantly,6,6,0,12
christians,6,6,0,12
shores,6,5,1,11
simply,6,7,-1,13
project,6,5,1,11
suggest,6,6,0,12
paul,6,8,-2,14
occasions,6,6,0,12
austin,6,6,0,12
zanzibar,6,7,-1,13
engraving,6,5,1,11
seattle,6,6,0,12
unknown,6,6,0,12
continued,6,8,-2,14
frequently,6,5,1,11
exploited,6,7,-1,13
types,6,7,-1,13
patagonia,6,8,-2,14
sources,6,6,0,12
michael,6,5,1,11
subclades,6,6,0,12
aimed,6,6,0,12
foster,6,6,0,12
dean,6,6,0,12
jack,6,6,0,12
able,6,7,-1,13
peruvian,6,7,-1,13
timothy,6,6,0,12
traditions,6,6,0,12
mass,6,7,-1,13
hemispheres,6,7,-1,13
imported,6,6,0,12
paulo,6,6,0,12
métis,6,6,0,12
search,6,8,-2,14
endowment,6,6,0,12
castile,6,6,0,12
muisca,6,6,0,12
books,6,8,-2,14
kazakhstan,6,6,0,12
connection,6,6,0,12
arctic,6,6,0,12
richard,6,6,0,12
experienced,6,6,0,12
heard,6,7,-1,13
chief,6,6,0,12
voted,6,6,0,12
identification,6,6,0,12
traders,6,6,0,12
atdna,6,6,0,12
star,6,5,1,11
postal,6,6,0,12
county,6,7,-1,13
tools,6,6,0,12
visited,6,6,0,12
does,6,5,1,11
subsistence,6,6,0,12
yucatec,6,6,0,12
armed,6,6,0,12
wild,6,6,0,12
memory,5,5,0,10
tyrant,5,5,0,10
crowd,5,5,0,10
agencies,5,5,0,10
graphic,5,5,0,10
patterns,5,5,0,10
compendium,5,5,0,10
evolved,5,5,0,10
centennial,5,5,0,10
regata,5,5,0,10
rapid,5,5,0,10
fiestas,5,5,0,10
participatory,5,5,0,10
meant,5,6,-1,11
enacted,5,5,0,10
325,5,5,0,10
louisiana,5,9,-4,14
vicente,5,5,0,10
marked,5,5,0,10
azurduy,5,5,0,10
nativists,5,5,0,10
franklin,5,5,0,10
granada,5,5,0,10
peninsula,5,6,-1,11
estimates,5,5,0,10
oaxaca,5,4,1,9
paradise,5,5,0,10
belgian,5,6,-1,11
appointed,5,5,0,10
attributed,5,6,-1,11
anthropologists,5,5,0,10
conquistador,5,6,-1,11
encuentro,5,5,0,10
count,5,5,0,10
adamski,5,5,0,10
bond,5,5,0,10
articles,5,6,-1,11
ordered,5,6,-1,11
injustices,5,5,0,10
purposes,5,5,0,10
gómez,5,5,0,10
toppling,5,5,0,10
germs,5,4,1,9
farmers,5,5,0,10
nieto,5,5,0,10
pedestal,5,5,0,10
arms,5,6,-1,11
preventing,5,5,0,10
protests,5,5,0,10
ss,5,5,0,10
strained,5,5,0,10
easier,5,4,1,9
highly,5,5,0,10
plata,5,7,-2,12
vikings,5,4,1,9
preachers,5,5,0,10
hussein,5,5,0,10
yrigoyen,5,5,0,10
explorations,5,6,-1,11
personally,5,5,0,10
favor,5,5,0,10
care,5,6,-1,11
eustatius,5,5,0,10
blackfoot,5,5,0,10
nineteen,5,5,0,10
travel,5,6,-1,11
institution,5,5,0,10
norman,5,5,0,10
hispanicity,5,5,0,10
curaçao,5,5,0,10
decrying,5,5,0,10
canadians,5,5,0,10
analysis,5,4,1,9
imperador,5,5,0,10
surrounded,5,5,0,10
allies,5,5,0,10
emphasizing,5,5,0,10
horseback,5,5,0,10
complementary,5,5,0,10
saying,5,5,0,10
evolution,5,5,0,10
mobilize,5,5,0,10
franco,5,5,0,10
intended,5,3,2,8
walk,5,5,0,10
stylized,5,5,0,10
similarly,5,4,1,9
nicola,5,5,0,10
mesoamerican,5,5,0,10
tuesday,5,5,0,10
friday,5,5,0,10
thirteen,5,5,0,10
reflects,5,5,0,10
sword,5,5,0,10
critic,5,6,-1,11
900,5,5,0,10
citizen,5,5,0,10
believed,5,4,1,9
observing,5,5,0,10
1916,5,5,0,10
isthmus,5,5,0,10
variations,5,5,0,10
1928,5,5,0,10
salem,5,5,0,10
gatherers,5,5,0,10
hipólito,5,5,0,10
cruelty,5,5,0,10
torturing,5,5,0,10
tammany,5,5,0,10
allowing,5,5,0,10
honors,5,6,-1,11
occupation,5,5,0,10
importance,5,5,0,10
failed,5,6,-1,11
parties,5,5,0,10
associated,5,5,0,10
critical,5,4,1,9
insatiable,5,5,0,10
kirkpatrick,5,5,0,10
noted,5,6,-1,11
deaths,5,6,-1,11
analyzed,5,5,0,10
robin,5,5,0,10
genoese,5,4,1,9
contributing,5,5,0,10
sharing,5,5,0,10
creole,5,5,0,10
marches,5,5,0,10
propaganda,5,5,0,10
soto,5,8,-3,13
carried,5,4,1,9
generoso,5,5,0,10
coincide,5,6,-1,11
journey,5,6,-1,11
definitions,5,4,1,9
coincidentally,5,5,0,10
conceived,5,5,0,10
journalist,5,5,0,10
adjoins,5,5,0,10
crosby,5,7,-2,12
controlled,5,6,-1,11
evidenced,5,5,0,10
indias,5,5,0,10
societal,5,5,0,10
maintaining,5,5,0,10
patriotism,5,5,0,10
359,5,5,0,10
graffiti,5,5,0,10
investors,5,5,0,10
weatherford,5,5,0,10
twenties,5,5,0,10
varying,5,5,0,10
program,5,5,0,10
usa,5,5,0,10
combination,5,5,0,10
enthusiastically,5,5,0,10
logbook,5,5,0,10
expected,5,5,0,10
vincent,5,5,0,10
protect,5,5,0,10
cutting,5,5,0,10
periodic,5,5,0,10
determinant,5,5,0,10
richness,5,5,0,10
involves,5,5,0,10
lenin,5,5,0,10
massive,5,5,0,10
patriotic,5,5,0,10
conservatives,5,5,0,10
politicians,5,5,0,10
1535,5,5,0,10
monuments,5,5,0,10
christ,5,5,0,10
1948,5,5,0,10
establish,5,4,1,9
compromise,5,5,0,10
slices,5,5,0,10
commemorates,5,5,0,10
urgency,5,5,0,10
litigation,5,5,0,10
juana,5,5,0,10
plantations,5,5,0,10
cristina,5,6,-1,11
burgeoning,5,5,0,10
definitive,5,5,0,10
daring,5,5,0,10
faithful,5,5,0,10
netherland,5,5,0,10
marine,5,5,0,10
moved,5,5,0,10
conference,5,5,0,10
sierra,5,5,0,10
knifing,5,5,0,10
college,5,6,-1,11
candidate,5,5,0,10
bulletin,5,5,0,10
universe,5,5,0,10
1981,5,5,0,10
possessions,5,4,1,9
surplus,5,6,-1,11
perspectives,5,6,-1,11
afflicting,5,5,0,10
bear,5,6,-1,11
medieval,5,5,0,10
fever,5,6,-1,11
schwarcz,5,5,0,10
fraternal,5,5,0,10
conquistadors,5,8,-3,13
allusive,5,5,0,10
folklore,5,5,0,10
capitalist,5,8,-3,13
friendship,5,5,0,10
lega,5,5,0,10
mountains,5,6,-1,11
biological,5,6,-1,11
nos,5,5,0,10
handful,5,6,-1,11
separation,5,5,0,10
britannica,5,5,0,10
terrorizing,5,5,0,10
accomplishments,5,4,1,9
reason,5,4,1,9
grenadines,5,5,0,10
corps,5,5,0,10
environmental,5,4,1,9
marchers,5,5,0,10
acquired,5,8,-3,13
influenced,5,5,0,10
84,5,6,-1,11
destrucción,5,5,0,10
barbas,5,5,0,10
36,5,5,0,10
34,5,5,0,10
survival,5,5,0,10
strains,5,4,1,9
lilia,5,5,0,10
justice,5,5,0,10
uniform,5,5,0,10
viewers,5,5,0,10
antilles,5,4,1,9
statutory,5,5,0,10
autochthonous,5,5,0,10
wing,5,5,0,10
water,5,4,1,9
civil,5,5,0,10
intercontinental,5,5,0,10
roosevelt,5,6,-1,11
barthélemy,5,6,-1,11
eyes,5,5,0,10
protectorate,5,6,-1,11
underdeveloped,5,4,1,9
jamaica,5,6,-1,11
postponed,5,5,0,10
trópicos,5,5,0,10
girl,5,4,1,9
rio,5,3,2,8
monarchy,5,5,0,10
proclaim,5,5,0,10
fine,5,5,0,10
exposed,5,6,-1,11
nothings,5,5,0,10
thursday,5,5,0,10
sharpness,5,5,0,10
latino,5,5,0,10
destroyed,5,5,0,10
mutilation,5,5,0,10
maps,5,5,0,10
active,5,4,1,9
attacks,5,5,0,10
jesse,5,5,0,10
93,5,5,0,10
whites,5,5,0,10
believe,5,3,2,8
direct,5,5,0,10
anthropologist,5,5,0,10
future,5,4,1,9
strain,5,5,0,10
1969,5,5,0,10
statute,5,5,0,10
angelo,5,5,0,10
defense,5,6,-1,11
traction,5,5,0,10
paragraph,5,5,0,10
hour,5,5,0,10
nunavut,5,5,0,10
factors,5,5,0,10
governors,5,5,0,10
monarca,5,5,0,10
fake,5,3,2,8
vinland,5,5,0,10
1532,5,5,0,10
sending,5,4,1,9
taught,5,7,-2,12
benefits,5,5,0,10
operate,5,5,0,10
scientific,5,6,-1,11
honolulu,5,5,0,10
italiana,5,5,0,10
larco,5,5,0,10
ideals,5,5,0,10
big,5,4,1,9
muslim,5,4,1,9
descobrimento,5,5,0,10
demand,5,5,0,10
sprayed,5,5,0,10
arrest,5,5,0,10
newly,5,6,-1,11
mobilization,5,5,0,10
peasants,5,5,0,10
worldwide,5,5,0,10
edge,5,5,0,10
managed,5,4,1,9
court,5,5,0,10
localities,5,4,1,9
accordance,5,5,0,10
quin,5,5,0,10
italians,5,5,0,10
districts,5,5,0,10
physics,5,6,-1,11
moritz,5,5,0,10
extensive,5,6,-1,11
aporrea,5,5,0,10
ghana,5,6,-1,11
025,5,5,0,10
bid,5,5,0,10
cartographers,5,5,0,10
commemorating,5,6,-1,11
brevísima,5,5,0,10
finding,5,5,0,10
exchanges,5,5,0,10
navale,5,5,0,10
civilian,5,5,0,10
accompanying,5,5,0,10
pizarro,5,6,-1,11
typhus,5,6,-1,11
william,5,5,0,10
animal,5,5,0,10
haiti,5,6,-1,11
culturas,5,5,0,10
learning,5,6,-1,11
310,5,5,0,10
proving,5,5,0,10
consequences,5,6,-1,11
kubal,5,5,0,10
adults,5,5,0,10
1818,5,5,0,10
loyalty,5,5,0,10
documentary,5,5,0,10
masked,5,5,0,10
68,5,6,-1,11
necessity,5,5,0,10
companhia,5,5,0,10
news,5,7,-2,12
overshadowed,5,5,0,10
sent,5,5,0,10
smith,5,6,-1,11
brasil,5,6,-1,11
themes,5,5,0,10
clash,5,5,0,10
probably,5,5,0,10
das,5,5,0,10
district,5,5,0,10
statewide,5,5,0,10
museum,5,5,0,10
relative,5,5,0,10
pageant,5,5,0,10
tremble,5,5,0,10
rewriting,5,5,0,10
choose,5,5,0,10
acts,5,5,0,10
planned,5,5,0,10
1450,5,6,-1,11
labelling,5,5,0,10
fe,5,6,-1,11
abstain,5,5,0,10
335,5,5,0,10
theodor,5,5,0,10
asiatic,5,5,0,10
89,5,5,0,10
fierce,5,5,0,10
kirchner,5,6,-1,11
repay,5,5,0,10
liner,5,5,0,10
poets,5,5,0,10
nowadays,5,5,0,10
weiser,5,5,0,10
nationalism,5,5,0,10
rallying,5,5,0,10
influences,5,5,0,10
heirs,5,5,0,10
problematic,5,4,1,9
think,5,5,0,10
1866,5,5,0,10
individual,5,5,0,10
harrison,5,5,0,10
claiming,5,3,2,8
pox,5,2,3,7
boasts,5,5,0,10
freedom,5,4,1,9
rosada,5,5,0,10
strangest,5,5,0,10
range,5,5,0,10
1584,5,5,0,10
selection,5,5,0,10
enshrined,5,5,0,10
ignorance,5,5,0,10
driven,5,5,0,10
um,5,5,0,10
knocked,5,5,0,10
exactly,5,5,0,10
dying,5,4,1,9
relación,5,5,0,10
landscape,5,5,0,10
rarely,5,5,0,10
true,5,7,-2,12
story,5,5,0,10
revised,5,5,0,10
media,5,5,0,10
armour,5,6,-1,11
worlds,5,6,-1,11
alliance,5,5,0,10
chosen,5,6,-1,11
1868,5,5,0,10
authorized,5,5,0,10
tens,5,5,0,10
diphtheria,5,6,-1,11
point,5,6,-1,11
fertile,5,5,0,10
belonging,5,5,0,10
notes,5,3,2,8
details,5,5,0,10
imposed,5,6,-1,11
interrelated,5,5,0,10
addressed,5,5,0,10
clear,5,5,0,10
brown,5,4,1,9
breeding,5,6,-1,11
letras,5,5,0,10
forces,5,5,0,10
wednesday,5,5,0,10
republicans,5,5,0,10
teach,5,5,0,10
speroni,5,5,0,10
noce,5,5,0,10
activity,5,5,0,10
insults,5,5,0,10
rich,5,5,0,10
courland,5,7,-2,12
independently,5,6,-1,11
centre,5,5,0,10
strands,5,5,0,10
leaving,5,5,0,10
delano,5,5,0,10
stanford,5,5,0,10
rapidly,5,6,-1,11
teachers,5,5,0,10
greed,5,5,0,10
1794,4,4,0,8
involved,4,4,0,8
geographers,4,4,0,8
establishment,4,4,0,8
82,4,4,0,8
1495,4,2,2,6
advantage,4,4,0,8
slavs,4,4,0,8
turned,4,4,0,8
urban,4,4,0,8
haudenosaunee,4,4,0,8
collection,4,5,-1,9
region4,4,4,0,8
batho,4,4,0,8
barbados,4,4,0,8
equus,4,4,0,8
recognizing,4,4,0,8
saraguro,4,4,0,8
script,4,4,0,8
finland,4,4,0,8
agreement,4,4,0,8
león,4,5,-1,9
review,4,5,-1,9
summary,4,4,0,8
panchimalco,4,4,0,8
expand,4,4,0,8
terminology,4,4,0,8
allowed,4,3,1,7
sweden,4,5,-1,9
nahuas,4,4,0,8
ethnically,4,4,0,8
norway,4,5,-1,9
1880,4,5,-1,9
derogatory,4,4,0,8
joined,4,3,1,7
projects,4,4,0,8
helping,4,4,0,8
families,4,4,0,8
núñez,4,5,-1,9
accounts,4,4,0,8
richardson,4,3,1,7
ik,4,4,0,8
hawaiian,4,4,0,8
nomadic,4,4,0,8
possible,4,4,0,8
built,4,4,0,8
phoenix,4,3,1,7
da,4,6,-2,10
kmaq,4,4,0,8
1619,4,4,0,8
combined,4,4,0,8
enriquillo,4,4,0,8
tordesillas,4,4,0,8
scheduling,4,4,0,8
chromosome,4,4,0,8
traits,4,5,-1,9
histoire,4,4,0,8
hypothesis,4,4,0,8
artifacts,4,4,0,8
1530s,4,5,-1,9
reinforced,4,4,0,8
densely,4,5,-1,9
cf,4,4,0,8
benefit,4,4,0,8
habitation,4,5,-1,9
soon,4,7,-3,11
desierto,4,4,0,8
represent,4,4,0,8
lima,4,6,-2,10
x2a,4,4,0,8
thanks,4,4,0,8
professor,4,4,0,8
poor,4,6,-2,10
suffered,4,5,-1,9
majorities,4,4,0,8
building,4,5,-1,9
62,4,4,0,8
reform,4,4,0,8
pervasive,4,4,0,8
cotton,4,4,0,8
charrúa,4,4,0,8
schematic,4,4,0,8
1995,4,4,0,8
japan,4,3,1,7
cochabamba,4,4,0,8
chance,4,3,1,7
longer,4,4,0,8
conaie,4,4,0,8
flow,4,4,0,8
wood,4,4,0,8
garifuna,4,4,0,8
tsuu,4,4,0,8
adult,4,4,0,8
shaped,4,4,0,8
modernize,4,3,1,7
obtained,4,4,0,8
activist,4,3,1,7
comparison,4,6,-2,10
warring,4,4,0,8
constitutional,4,4,0,8
1800,4,5,-1,9
crow,4,4,0,8
sound,4,4,0,8
valladolid,4,4,0,8
somalia,4,5,-1,9
conquista,4,4,0,8
alt,4,4,0,8
captured,4,4,0,8
josé,4,4,0,8
mean,4,4,0,8
transform,4,4,0,8
subjects,4,4,0,8
quickly,4,4,0,8
amazonian,4,4,0,8
1760,4,4,0,8
tuberosum,4,4,0,8
academic,4,4,0,8
autosomal,4,4,0,8
increase,4,4,0,8
isolated,4,4,0,8
disputed,4,4,0,8
postcolonial,4,3,1,7
31,4,5,-1,9
1634,4,4,0,8
seville,4,4,0,8
approx,4,4,0,8
views,4,3,1,7
1953,4,4,0,8
caras,4,4,0,8
eskimo,4,4,0,8
oriente,4,4,0,8
1970s,4,4,0,8
tended,4,4,0,8
haida,4,4,0,8
expanding,4,4,0,8
ina,4,4,0,8
1618,4,4,0,8
haplogroup,4,4,0,8
kichwa,4,4,0,8
giovanni,4,5,-1,9
governorate,4,7,-3,11
pottery,4,4,0,8
criteria,4,4,0,8
diaguita,4,4,0,8
martin,4,5,-1,9
february,4,4,0,8
1665,4,4,0,8
exhibition,4,4,0,8
tsimshian,4,4,0,8
tariff,4,4,0,8
1978,4,4,0,8
anzick,4,4,0,8
weekday,4,4,0,8
miskitos,4,5,-1,9
background,4,4,0,8
lasted,4,4,0,8
survey,4,5,-1,9
fiddle,4,4,0,8
thomas,4,6,-2,10
neighbouring,4,3,1,7
wiped,4,5,-1,9
overwhelmingly,4,4,0,8
falling,4,4,0,8
competition,4,3,1,7
formosa,4,7,-3,11
stated,4,5,-1,9
genetics,4,4,0,8
secondary,4,5,-1,9
shown,4,4,0,8
notion,4,4,0,8
1498,4,4,0,8
birthplace,4,4,0,8
1518,4,4,0,8
run,4,4,0,8
outside,4,3,1,7
salvadoran,4,4,0,8
knowledge,4,5,-1,9
protest,4,3,1,7
pictorial,4,4,0,8
difficult,4,4,0,8
75,4,7,-3,11
typical,4,4,0,8
closely,4,4,0,8
chiapas,4,5,-1,9
nth,4,4,0,8
considering,4,4,0,8
frontpagemag,4,4,0,8
cassava,4,4,0,8
cold,4,3,1,7
medical,4,4,0,8
joão,4,4,0,8
cultivation,4,4,0,8
consist,4,4,0,8
mam,4,4,0,8
322,4,4,0,8
reservations,4,4,0,8
red,4,5,-1,9
cristopher,4,3,1,7
lost,4,5,-1,9
demography,4,5,-1,9
step,4,4,0,8
cuzcatlan,4,4,0,8
derecha,4,4,0,8
exclude,4,3,1,7
settle,4,4,0,8
bison,4,4,0,8
exposition,4,4,0,8
guns,4,3,1,7
1512,4,4,0,8
varieties,4,4,0,8
legacy,4,5,-1,9
1651,4,4,0,8
focused,4,4,0,8
breed,4,5,-1,9
sheets,4,4,0,8
potatoes,4,4,0,8
reversal,4,5,-1,9
drums,4,4,0,8
norwegian,4,4,0,8
declined,4,6,-2,10
survive,4,4,0,8
easily,4,4,0,8
governing,4,3,1,7
figure,4,5,-1,9
effects,4,6,-2,10
occupy,4,4,0,8
struggle,4,4,0,8
mestizaje,4,4,0,8
tropical,4,6,-2,10
solanum,4,4,0,8
departments,4,4,0,8
split,4,4,0,8
le,4,5,-1,9
iñupiat,4,4,0,8
1519,4,5,-1,9
exceptions,4,5,-1,9
conquistadores,4,4,0,8
antarctica,4,6,-2,10
archaeologists,4,4,0,8
veracruz,4,4,0,8
03,4,3,1,7
infants,4,4,0,8
valleys,4,4,0,8
hill,4,5,-1,9
translate,4,4,0,8
figures,4,4,0,8
raven,4,4,0,8
ref4,4,4,0,8
scribes,4,4,0,8
colonize,4,6,-2,10
limited,4,4,0,8
mabila,4,6,-2,10
servitude,4,5,-1,9
alabama,4,6,-2,10
covered,4,4,0,8
existed,4,4,0,8
linked,4,4,0,8
gov,4,3,1,7
dating,4,4,0,8
brill,4,3,1,7
shows,4,5,-1,9
oof,4,4,0,8
tlingit,4,4,0,8
cabot,4,7,-3,11
style,4,5,-1,9
archaic,4,4,0,8
digital,4,4,0,8
closed,4,5,-1,9
hong,4,4,0,8
classified,4,5,-1,9
1783,4,4,0,8
jpg,4,4,0,8
dramatically,4,4,0,8
regard,4,5,-1,9
signature,4,4,0,8
araucanía,4,4,0,8
baikal,4,4,0,8
distinctive,4,4,0,8
subsets,4,4,0,8
highland,4,4,0,8
infobox,4,4,0,8
apart,4,4,0,8
stone,4,4,0,8
additional,4,3,1,7
1999,4,4,0,8
lawrence,4,4,0,8
special,4,4,0,8
worked,4,4,0,8
ad,4,4,0,8
classic,4,4,0,8
shops,4,5,-1,9
salt,4,2,2,6
indicate,4,4,0,8
pages,4,4,0,8
chickenpox,4,5,-1,9
id,4,5,-1,9
citizens,4,4,0,8
kings,4,4,0,8
catastrophe,4,4,0,8
osterhammel,4,4,0,8
size,4,4,0,8
son,4,5,-1,9
gods,4,4,0,8
peaceful,4,4,0,8
phonetic,4,4,0,8
wide,4,4,0,8
tierra,4,5,-1,9
1529,4,4,0,8
complexity,4,4,0,8
pluri,4,4,0,8
regardless,4,4,0,8
bay,4,4,0,8
admixture,4,4,0,8
452,4,5,-1,9
devastation,4,5,-1,9
malta,4,4,0,8
1989,4,4,0,8
sign,4,4,0,8
retained,4,3,1,7
explained,4,4,0,8
ref3,4,4,0,8
kenya,4,4,0,8
skin,4,4,0,8
communicable,4,4,0,8
tenochtitlán,4,4,0,8
fairly,4,4,0,8
bar,4,5,-1,9
increasing,4,4,0,8
enrolled,4,4,0,8
egypt,4,4,0,8
1898,4,4,0,8
proportions,4,4,0,8
cañari,4,4,0,8
timoto,4,4,0,8
base,4,4,0,8
defend,4,4,0,8
domination,4,5,-1,9
finally,4,5,-1,9
jamestown,4,4,0,8
entry,4,4,0,8
churchill,4,3,1,7
boy,4,4,0,8
linguistic,4,4,0,8
miniaturadeimagen,4,4,0,8
nearly,4,4,0,8
word,4,4,0,8
celade,4,4,0,8
force,4,4,0,8
sub,4,4,0,8
musical,4,4,0,8
philippines,4,5,-1,9
cent,4,4,0,8
120,4,4,0,8
florentine,4,4,0,8
month,4,4,0,8
100,4,5,-1,9
civic,4,4,0,8
200px,4,0,4,4
cost,4,4,0,8
referred,4,5,-1,9
subset,4,4,0,8
separate,4,6,-2,10
28,4,3,1,7
anishinaabe,4,4,0,8
geographically,4,4,0,8
blood,4,4,0,8
regional,4,4,0,8
resistances,4,4,0,8
scheme,4,4,0,8
autumn,4,2,2,6
trees,4,4,0,8
fall,4,4,0,8
cofán,4,4,0,8
hope,4,3,1,7
unrelated,4,3,1,7
subsequent,4,4,0,8
differ,4,4,0,8
tunisia,4,5,-1,9
athabaskan,4,4,0,8
laurentide,4,4,0,8
mississippi,4,5,-1,9
megafauna,4,4,0,8
membership,4,4,0,8
burning,4,4,0,8
alternative,4,3,1,7
chorotega,4,4,0,8
fuego,4,5,-1,9
1630,4,4,0,8
controversy,4,4,0,8
academy,4,4,0,8
ethiopia,4,4,0,8
interactions,4,4,0,8
strong,4,3,1,7
inter,4,4,0,8
giacomo,4,4,0,8
greenlandic,4,4,0,8
span,4,5,-1,9
pop4,4,4,0,8
levels,4,4,0,8
rama,4,4,0,8
retain,4,4,0,8
virtually,4,5,-1,9
literature,4,5,-1,9
comprise,4,4,0,8
unforeseeable,4,4,0,8
1667,4,4,0,8
marambio,4,4,0,8
technologies,4,5,-1,9
takes,4,4,0,8
alexander,4,4,0,8
dozens,4,5,-1,9
peoplehood,4,4,0,8
49,4,5,-1,9
warao,4,4,0,8
chaco,4,4,0,8
encomienda,4,3,1,7
hidden,4,4,0,8
thirty,4,4,0,8
burial,4,4,0,8
1520s,4,4,0,8
mi,4,6,-2,10
cuicas,4,4,0,8
powerful,4,3,1,7
fur,4,3,1,7
trinity,4,3,1,7
street,4,5,-1,9
mixtecs,4,4,0,8
tribute,4,4,0,8
average,4,4,0,8
behalf,3,3,0,6
asserted,3,2,1,5
hebrides,3,3,0,6
recovering,3,3,0,6
paper,3,3,0,6
treaties,3,3,0,6
mysticism,3,2,1,5
dynasty,3,5,-2,8
philip,3,4,-1,7
190,3,2,1,5
symcox,3,2,1,5
qatar,3,4,-1,7
grenada,3,3,0,6
rome,3,4,-1,7
ref10,3,3,0,6
lucia,3,3,0,6
commonwealth,3,4,-1,7
mit,3,3,0,6
weaponry,3,2,1,5
basis,3,2,1,5
algonquian,3,3,0,6
villages,3,3,0,6
heavily,3,3,0,6
lasting,3,1,2,4
55,3,2,1,5
glorification,3,2,1,5
