word,times_added,times_removed,net_change,absolute_change
prefer,1,1,0,2
herbert,1,1,0,2
somalis,1,1,0,2
ashanti,1,1,0,2
reproductive,1,1,0,2
middle,1,1,0,2
homelands,1,1,0,2
southward,1,1,0,2
nus,1,1,0,2
discrete,1,1,0,2
xiv,1,1,0,2
paris,1,1,0,2
outran,1,1,0,2
financial,1,1,0,2
towns,1,1,0,2
daron,1,1,0,2
product,1,1,0,2
gendered,1,1,0,2
thong,1,1,0,2
colombian,1,2,-1,3
christianity,1,1,0,2
slightly,1,1,0,2
contemporary,1,1,0,2
korea,1,1,0,2
discussions,1,1,0,2
entered,1,1,0,2
florida,1,2,-1,3
print,1,1,0,2
differentiating,1,1,0,2
03,1,1,0,2
nuzzo,1,1,0,2
khanate,1,1,0,2
helmet,1,2,-1,3
sleeping,1,1,0,2
sarah,1,1,0,2
says,1,2,-1,3
portugueseese,1,1,0,2
economically,1,1,0,2
inaccurate,1,1,0,2
spur,1,1,0,2
hispaniola,1,1,0,2
eurasians,1,1,0,2
emirate,1,1,0,2
1845,1,1,0,2
renaissance,1,1,0,2
phoenix,1,1,0,2
wallis,1,1,0,2
starting,1,1,0,2
malaria,1,1,0,2
amounted,1,1,0,2
links,1,1,0,2
resigned,1,1,0,2
constructing,1,1,0,2
resulted,1,1,0,2
hostility,1,1,0,2
trend,1,1,0,2
risk,1,1,0,2
enjoyed,1,1,0,2
argues,1,2,-1,3
immigrated,1,1,0,2
dependent,1,1,0,2
simon,1,1,0,2
expatriation,1,1,0,2
economies,1,1,0,2
maarten,1,1,0,2
47,1,1,0,2
derived,1,1,0,2
2002,1,1,0,2
guard,1,1,0,2
frederick,1,1,0,2
frances,1,1,0,2
colonize,1,2,-1,3
grandmaison,1,1,0,2
overlapping,1,1,0,2
germs,1,1,0,2
january,1,1,0,2
550,1,1,0,2
harley,1,1,0,2
depopulation,1,1,0,2
978,1,1,0,2
darwinism,1,1,0,2
aid,1,1,0,2
chuvashia,1,1,0,2
patriarchal,1,1,0,2
classification,1,1,0,2
twentieth,1,1,0,2
santiago,1,1,0,2
started,1,1,0,2
mauritania,1,1,0,2
particular,1,2,-1,3
aruba,1,1,0,2
graham,1,1,0,2
trinidadian,1,1,0,2
chari,1,1,0,2
genitalia,1,1,0,2
assembly,1,1,0,2
1619,1,1,0,2
exacting,1,1,0,2
príncipe,1,1,0,2
symbolic,1,1,0,2
vasyl,1,1,0,2
1886,1,1,0,2
35,1,2,-1,3
quotas,1,1,0,2
populationresultado,1,1,0,2
battlefield,1,1,0,2
commodities,1,1,0,2
banks,1,1,0,2
michigan,1,1,0,2
750,1,1,0,2
showed,1,1,0,2
industry,1,1,0,2
status,1,1,0,2
1884,1,1,0,2
expedition,1,1,0,2
dual,1,1,0,2
renewed,1,1,0,2
lindo,1,1,0,2
carnival,1,1,0,2
house,1,1,0,2
mutually,1,1,0,2
burgher,1,1,0,2
11th,1,1,0,2
defects,1,1,0,2
oubangui,1,1,0,2
censo,1,1,0,2
1807,1,1,0,2
1972thumb,1,0,1,1
mayotte,1,1,0,2
asks,1,1,0,2
enriching,1,1,0,2
niall,1,1,0,2
tordesillas,1,1,0,2
ifni,1,1,0,2
141,1,1,0,2
unfederated,1,1,0,2
mees,1,1,0,2
ross,1,3,-2,4
cough,1,1,0,2
monkeys,1,1,0,2
senegalsenegal,1,1,0,2
center,1,2,-1,3
trained,1,1,0,2
populationthumb,1,1,0,2
presence,1,1,0,2
vietnamese,1,1,0,2
discrepancies,1,1,0,2
theses,1,1,0,2
albertini,1,2,-1,3
herzegovina,1,1,0,2
christian,1,1,0,2
prevailing,1,1,0,2
raimondo,1,1,0,2
subjective,1,1,0,2
cobden,1,1,0,2
negative,1,1,0,2
sartre,1,1,0,2
saba,1,1,0,2
stacy,1,1,0,2
shot,1,1,0,2
brill,1,1,0,2
stranger,1,1,0,2
consequential,1,1,0,2
wages,1,1,0,2
subjugate,1,2,-1,3
archipelago,1,2,-1,3
1782,1,1,0,2
credit,1,1,0,2
postmodern,1,1,0,2
composition,1,1,0,2
relationships,1,1,0,2
principles,1,1,0,2
migrant,1,1,0,2
bolivia,1,1,0,2
rsfsr,1,1,0,2
fiction,1,2,-1,3
thousands,1,1,0,2
forcefully,1,1,0,2
britannia,1,1,0,2
artillery,1,0,1,1
1530s,1,1,0,2
francophone,1,1,0,2
nevisthumb,1,1,0,2
viewpoint,1,1,0,2
exists,1,1,0,2
results,1,1,0,2
worldmark,1,1,0,2
art,1,3,-2,4
impacts,1,1,0,2
plata,1,2,-1,3
customs,1,1,0,2
empress,1,1,0,2
returning,1,1,0,2
censuses,1,2,-1,3
gale,1,1,0,2
denmark,1,1,0,2
hegemony,1,1,0,2
gresham,1,1,0,2
nyasaland,1,1,0,2
welcomes,1,1,0,2
marchand,1,1,0,2
inhumane,1,1,0,2
believe,1,1,0,2
took,1,1,0,2
minorities,1,1,0,2
illustration,1,1,0,2
internationalism,1,1,0,2
altai,1,1,0,2
distinguished,1,1,0,2
pierre,1,2,-1,3
populated,1,1,0,2
amassed,1,1,0,2
glory,1,1,0,2
gaulle,1,1,0,2
allen,1,1,0,2
1823,1,1,0,2
infantry,1,1,0,2
midway,1,1,0,2
sector,1,1,0,2
weapons,1,1,0,2
kingston,1,2,-1,3
multitudes,1,1,0,2
ness,1,2,-1,3
uzoigwe,1,1,0,2
arrested,1,1,0,2
differences,1,1,0,2
guardian,1,1,0,2
phonecians,1,1,0,2
adapted,1,1,0,2
soon,1,3,-2,4
james,1,1,0,2
explicit,1,1,0,2
montgomery,1,1,0,2
advocates,1,1,0,2
launched,1,1,0,2
pith,1,2,-1,3
business,1,1,0,2
biggest,1,1,0,2
famous,1,1,0,2
1840,1,1,0,2
rodney,1,1,0,2
papua,1,1,0,2
minds,1,1,0,2
rulez,1,1,0,2
1552,1,1,0,2
skills,1,1,0,2
vilayet,1,1,0,2
botswanabotswana,1,1,0,2
citizenship,1,1,0,2
encouraged,1,1,0,2
care,1,1,0,2
authorities,1,1,0,2
eustatius,1,1,0,2
seemingly,1,1,0,2
saguia,1,1,0,2
uganda,1,1,0,2
gunpowder,1,1,0,2
jpg,1,1,0,2
arabic,1,1,0,2
gandhi,1,1,0,2
recorded,1,2,-1,3
koryak,1,1,0,2
gain,1,1,0,2
populationuruguay,1,1,0,2
diu,1,1,0,2
semple,1,1,0,2
regard,1,2,-1,3
mennonites,1,1,0,2
food,1,1,0,2
552,1,1,0,2
cambodia,1,2,-1,3
interesting,1,1,0,2
turkish,1,3,-2,4
adu,1,1,0,2
lose,1,1,0,2
livingstone,1,1,0,2
underdevelopment,1,1,0,2
countering,1,1,0,2
demands,1,1,0,2
areemas,1,1,0,2
wall,1,1,0,2
ties,1,1,0,2
single,1,1,0,2
partitioned,1,1,0,2
professor,1,1,0,2
broke,1,1,0,2
dicatorship,1,1,0,2
capture,1,1,0,2
tezenlo,1,1,0,2
60,1,1,0,2
1877,1,1,0,2
pantelleria,1,0,1,1
screening,1,1,0,2
barbarian,1,1,0,2
pursues,1,1,0,2
village,1,1,0,2
curaçao,1,1,0,2
strait,1,1,0,2
arthur,1,1,0,2
hearts,1,1,0,2
paid,1,1,0,2
creolisation,1,1,0,2
abolitionism,1,1,0,2
1834,1,1,0,2
win,1,1,0,2
dhekelia,1,1,0,2
kamerun,1,1,0,2
ciathumb,1,1,0,2
ages,1,1,0,2
distribution,1,1,0,2
wilderness,1,1,0,2
canadians,1,1,0,2
modify,1,1,0,2
analysis,1,1,0,2
646,1,1,0,2
1837,1,1,0,2
offers,1,1,0,2
consequence,1,1,0,2
orkney,1,2,-1,3
waldemar,1,1,0,2
adherents,1,1,0,2
building,1,1,0,2
sea,1,2,-1,3
pulling,1,1,0,2
spencer,1,1,0,2
hamra,1,1,0,2
romana,1,1,0,2
azerbaijan,1,1,0,2
alfred,1,1,0,2
conrad,1,1,0,2
populationpuerto,1,1,0,2
broad,1,1,0,2
differentiates,1,1,0,2
speak,1,1,0,2
375,1,1,0,2
chartered,1,1,0,2
assumption,1,1,0,2
exiting,1,1,0,2
apart,1,1,0,2
endangering,1,1,0,2
encountered,1,1,0,2
tend,1,1,0,2
express,1,1,0,2
abundance,1,1,0,2
progressed,1,1,0,2
filling,1,1,0,2
timeasia,1,1,0,2
distorted,1,1,0,2
timor,1,1,0,2
1803,1,1,0,2
karikal,1,1,0,2
allies,1,1,0,2
papal,1,1,0,2
exploitable,1,0,1,1
calculated,1,2,-1,3
transport,1,1,0,2
cameroon,1,1,0,2
protracted,1,1,0,2
provides,1,1,0,2
cover,1,1,0,2
nederlanders,1,1,0,2
essence,1,1,0,2
1890,1,1,0,2
basic,1,1,0,2
foot,1,1,0,2
served,1,1,0,2
nubia,1,2,-1,3
balearic,1,0,1,1
van,1,1,0,2
600,1,1,0,2
buell,1,1,0,2
anthropology,1,1,0,2
ukrainians,1,1,0,2
serbia,1,1,0,2
1838,1,1,0,2
lawrence,1,1,0,2
criminal,1,1,0,2
navigation,1,1,0,2
resettlement,1,1,0,2
property,1,1,0,2
soveireign,1,1,0,2
1879,1,1,0,2
tunisians,1,1,0,2
velychenko,1,1,0,2
worked,1,1,0,2
explanation,1,1,0,2
raben,1,1,0,2
volcano,1,1,0,2
moya,1,1,0,2
pervasive,1,1,0,2
immanuel,1,2,-1,3
coloniality,1,0,1,1
troops,1,1,0,2
monarchs,1,1,0,2
banned,1,1,0,2
described,1,2,-1,3
normal,1,1,0,2
belgrade,1,1,0,2
gene,1,1,0,2
coined,1,1,0,2
disadvantageous,1,1,0,2
180px,1,0,1,1
rudyard,1,1,0,2
immediate,1,1,0,2
colonist,1,1,0,2
missionaries,1,1,0,2
canarians,1,1,0,2
1492,1,1,0,2
arrival,1,1,0,2
35428,1,1,0,2
follow,1,2,-1,3
sarawak,1,1,0,2
tropics,1,2,-1,3
rate,1,1,0,2
stronger,1,1,0,2
root,1,1,0,2
argentinian,1,1,0,2
intended,1,1,0,2
countless,1,1,0,2
populationperu,1,1,0,2
shops,1,1,0,2
achieve,1,1,0,2
burmese,1,1,0,2
bunau,1,1,0,2
decisiveness,1,1,0,2
1979,1,1,0,2
exterminate,1,1,0,2
1995,1,1,0,2
mesoamerican,1,1,0,2
belize,1,1,0,2
annexation,1,2,-1,3
siege,1,1,0,2
royal,1,2,-1,3
extended,1,1,0,2
school,1,1,0,2
åland,1,1,0,2
miquelon,1,1,0,2
propagate,1,1,0,2
demand,1,1,0,2
incas,1,1,0,2
interchangeable,1,1,0,2
defied,1,1,0,2
driving,1,1,0,2
actively,1,1,0,2
reading,1,2,-1,3
epidemiology,1,1,0,2
cemented,1,1,0,2
plague,1,1,0,2
wholesale,1,1,0,2
hofstadter,1,1,0,2
ciamexico,1,1,0,2
harbor,1,1,0,2
thrived,1,1,0,2
priming,1,1,0,2
programme,1,1,0,2
cabinda,1,1,0,2
unavailable,1,1,0,2
victorious,1,1,0,2
statistics,1,1,0,2
mortality,1,1,0,2
corsica,1,1,0,2
siberia,1,1,0,2
domestic,1,1,0,2
accordingly,1,1,0,2
phoenicians,1,1,0,2
enlightened,1,1,0,2
unexplored,1,1,0,2
58,1,1,0,2
1940,1,2,-1,3
clothing,1,1,0,2
bull,1,1,0,2
rightfully,1,1,0,2
destination,1,1,0,2
900,1,1,0,2
population8,1,1,0,2
windward,1,1,0,2
employers,1,1,0,2
believed,1,1,0,2
possibly,1,1,0,2
worldwide,1,1,0,2
prevent,1,1,0,2
sandwich,1,1,0,2
carefully,1,1,0,2
penguin,1,1,0,2
bassett,1,1,0,2
wim,1,1,0,2
famine,1,1,0,2
durbar,1,1,0,2
casas,1,1,0,2
1980s,1,1,0,2
bartolomé,1,1,0,2
cranial,1,1,0,2
godlewska,1,1,0,2
suggested,1,1,0,2
barbaric,1,1,0,2
85,1,1,0,2
rewards,1,1,0,2
popular,1,1,0,2
grover,1,1,0,2
nonvenereal,1,1,0,2
subject,1,1,0,2
degrees,1,1,0,2
bengal,1,1,0,2
relocated,1,1,0,2
improved,1,1,0,2
iron,1,1,0,2
video,1,1,0,2
seizure,1,1,0,2
210px,1,0,1,1
vocal,1,1,0,2
said,1,0,1,1
republics,1,1,0,2
poland,1,1,0,2
cook,1,1,0,2
unequal,1,1,0,2
coloniser,1,1,0,2
defence,1,0,1,1
spiridone,1,0,1,1
note,1,1,0,2
scale,1,1,0,2
mixed,1,1,0,2
city,1,1,0,2
1966,1,1,0,2
perceived,1,1,0,2
sheet,1,1,0,2
sui,1,2,-1,3
solidarity,1,1,0,2
discipline,1,1,0,2
devastation,1,1,0,2
farmland,1,1,0,2
yakutia,1,1,0,2
grew,1,1,0,2
portraits,1,1,0,2
1929,1,1,0,2
classical,1,1,0,2
hierarchies,1,1,0,2
consented,1,1,0,2
portraying,1,1,0,2
kokaisl,1,1,0,2
581pp,1,2,-1,3
colonizatin,1,1,0,2
shakhrai,1,1,0,2
isandlwana,1,2,-1,3
bes,1,1,0,2
livland,1,1,0,2
explorers,1,1,0,2
ideas,1,2,-1,3
instead,1,1,0,2
reforms,1,1,0,2
events,1,1,0,2
turn,1,1,0,2
resistance,1,1,0,2
charles,1,1,0,2
hay,1,1,0,2
november,1,1,0,2
pang,1,1,0,2
1960s,1,1,0,2
1941,1,2,-1,3
statistical,1,1,0,2
directing,1,1,0,2
accompanied,1,1,0,2
scarce,1,1,0,2
antigua,1,1,0,2
racialism,1,1,0,2
moroccans,1,1,0,2
allowing,1,1,0,2
australians,1,1,0,2
islandsthumb,1,1,0,2
retained,1,1,0,2
explained,1,1,0,2
authoritarian,1,1,0,2
kalmykia,1,1,0,2
weakened,1,1,0,2
māori,1,1,0,2
personnel,1,1,0,2
inspired,1,1,0,2
72,1,1,0,2
pronounced,1,1,0,2
motivated,1,2,-1,3
1930,1,1,0,2
lebanese,1,1,0,2
notions,1,1,0,2
rebellion,1,1,0,2
finding,1,2,-1,3
philosophies,1,1,0,2
axes,1,1,0,2
fijians,1,1,0,2
crul,1,1,0,2
secretary,1,1,0,2
shaped,1,1,0,2
complied,1,1,0,2
celebration,1,1,0,2
iz,1,1,0,2
cuvier,1,1,0,2
occupation,1,1,0,2
pouring,1,1,0,2
bermuda,1,1,0,2
governed,1,1,0,2
bastiat,1,1,0,2
opportunities,1,2,-1,3
quoted,1,2,-1,3
lewis,1,1,0,2
prestige,1,1,0,2
organisms,1,1,0,2
sociocultural,1,1,0,2
writers,1,1,0,2
bridging,1,1,0,2
bubonic,1,1,0,2
niue,1,1,0,2
populationargentina,1,1,0,2
feed,1,1,0,2
robinson,1,1,0,2
sahara,1,3,-2,4
fully,1,1,0,2
shatter,1,1,0,2
failed,1,1,0,2
typically,1,1,0,2
sexualizing,1,1,0,2
tomé,1,1,0,2
asking,1,1,0,2
wealth,1,1,0,2
privileged,1,1,0,2
exclusively,1,1,0,2
reconfiguring,1,1,0,2
reside,1,1,0,2
extensions,1,1,0,2
78,1,1,0,2
howard,1,1,0,2
tonkinese,1,1,0,2
fernando,1,1,0,2
likely,1,1,0,2
transition,1,1,0,2
activist,1,1,0,2
1836,1,1,0,2
follows,1,1,0,2
scientists,1,1,0,2
1871,1,2,-1,3
extraction,1,1,0,2
distinguishing,1,1,0,2
technologic,1,1,0,2
yamalia,1,1,0,2
character,1,1,0,2
bosniak,1,1,0,2
psychological,1,1,0,2
922pp,1,1,0,2
konghk,1,1,0,2
extraordinary,1,1,0,2
mapping,1,1,0,2
initially,1,1,0,2
juby,1,1,0,2
undiscovered,1,1,0,2
marxist,1,1,0,2
resembled,1,1,0,2
bechuanaland,1,1,0,2
networks,1,1,0,2
medicinal,1,2,-1,3
rorke,1,0,1,1
ab,1,1,0,2
inner,1,2,-1,3
platt,1,1,0,2
routes,1,1,0,2
fatal,1,1,0,2
othered,1,1,0,2
223,1,1,0,2
file,1,1,0,2
haiti,1,1,0,2
materials,1,1,0,2
restricted,1,2,-1,3
advocated,1,1,0,2
familiar,1,1,0,2
mughals,1,1,0,2
generous,1,1,0,2
temporary,1,1,0,2
ewart,1,1,0,2
politics,1,1,0,2
holmes,1,1,0,2
bert,1,1,0,2
heinemann,1,1,0,2
inferring,1,1,0,2
opera,1,1,0,2
undoubtedly,1,1,0,2
chakravorty,1,1,0,2
reclaiming,1,1,0,2
ancestry,1,1,0,2
muscat,1,1,0,2
kitts,1,1,0,2
tenochtitlan,1,1,0,2
league,1,1,0,2
po,1,2,-1,3
malayathumb,1,1,0,2
achieved,1,1,0,2
yemen,1,1,0,2
memorial,1,1,0,2
370,1,1,0,2
learning,1,2,-1,3
characteristics,1,2,-1,3
ancestral,1,1,0,2
guineathumb,1,1,0,2
willems,1,1,0,2
tang,1,2,-1,3
rivalry,1,1,0,2
real,1,1,0,2
tolerant,1,1,0,2
johnson,1,1,0,2
fit,1,1,0,2
shipbuilding,1,1,0,2
elphinstone,1,1,0,2
1898,1,1,0,2
difficulty,1,1,0,2
1736,1,1,0,2
guanches,1,1,0,2
push,1,1,0,2
ainu,1,1,0,2
opinion,1,2,-1,3
previous,1,1,0,2
frédéric,1,1,0,2
mcdonald,1,2,-1,3
zone,1,1,0,2
analyzed,1,1,0,2
enabling,1,1,0,2
aimé,1,2,-1,3
hold,1,1,0,2
formally,1,1,0,2
flawed,1,1,0,2
benjamin,1,2,-1,3
inexpensive,1,0,1,1
impose,1,1,0,2
characteristic,1,1,0,2
purpose,1,2,-1,3
cagiano,1,1,0,2
bismarck,1,1,0,2
han,1,2,-1,3
egyptians,1,1,0,2
18,1,1,0,2
muni,1,1,0,2
hypothesized,1,1,0,2
armenia,1,1,0,2
interact,1,1,0,2
akrotiri,1,1,0,2
koreans,1,1,0,2
repatriated,1,1,0,2
training,1,1,0,2
advanced,1,1,0,2
grown,1,1,0,2
creole,1,1,0,2
suriname,1,1,0,2
production,1,1,0,2
proven,1,1,0,2
relinquish,1,1,0,2
soviet,1,1,0,2
ability,1,1,0,2
wanted,1,1,0,2
burdensome,1,1,0,2
goodling,1,1,0,2
xinjiang,1,2,-1,3
shape,1,1,0,2
biologists,1,1,0,2
balkaria,1,1,0,2
sickness,1,1,0,2
ethnicity,1,1,0,2
losing,1,1,0,2
basutoland,1,1,0,2
sepoy,1,1,0,2
quebec,1,1,0,2
legislative,1,1,0,2
dr,1,1,0,2
abyssinian,1,0,1,1
examples,1,2,-1,3
ecuadorian,1,1,0,2
whilst,1,1,0,2
pluricontinental,1,1,0,2
direction,1,1,0,2
acquisition,1,2,-1,3
distant,1,1,0,2
petringa,1,1,0,2
forms,1,1,0,2
anne,1,1,0,2
quantifiable,1,1,0,2
samoa,1,1,0,2
germany,1,0,1,1
399,1,1,0,2
populationbarbados,1,1,0,2
roger,1,1,0,2
populationswaziland,1,1,0,2
features,1,1,0,2
quotes,1,1,0,2
suppression,1,1,0,2
disregarded,1,1,0,2
entry,1,1,0,2
lane,1,1,0,2
sven,1,1,0,2
mutated,1,1,0,2
brutes,1,1,0,2
southwest,1,1,0,2
plays,1,1,0,2
rica,1,1,0,2
pace,1,1,0,2
efficiency,1,1,0,2
conducted,1,1,0,2
tobagonian,1,1,0,2
polity,1,2,-1,3
mid,1,1,0,2
eastward,1,1,0,2
caetera,1,1,0,2
highest,1,1,0,2
daniel,1,1,0,2
1456pp,1,2,-1,3
blades,1,1,0,2
nanyo,1,2,-1,3
lizcano,1,1,0,2
240px,1,0,1,1
capitalists,1,1,0,2
churchill,1,1,0,2
invasive,1,1,0,2
boy,1,1,0,2
rails,1,1,0,2
investigations,1,1,0,2
acemoglu,1,1,0,2
1920,1,1,0,2
retelling,1,1,0,2
1950,1,1,0,2
oro,1,1,0,2
450,1,1,0,2
suggests,1,1,0,2
dominant,1,1,0,2
azevedo,1,1,0,2
murder,1,1,0,2
cul,1,1,0,2
council,1,1,0,2
vivienda,1,1,0,2
birth,1,1,0,2
current,1,1,0,2
hormos,1,1,0,2
afrikaans,1,1,0,2
workers,1,1,0,2
conversely,1,1,0,2
persons,1,1,0,2
phrenology,1,1,0,2
yellow,1,1,0,2
mannerisms,1,1,0,2
cooper,1,1,0,2
cherkessia,1,1,0,2
poverty,1,1,0,2
destinations,1,1,0,2
pethwick,1,1,0,2
bosnia,1,1,0,2
held,1,1,0,2
portuese,1,1,0,2
nauru,1,2,-1,3
virulence,1,1,0,2
khakassia,1,1,0,2
drawn,1,1,0,2
tonkin,1,1,0,2
ferguson,1,1,0,2
reinforcing,1,1,0,2
tharangambadi,1,0,1,1
beneficial,1,1,0,2
encourage,1,1,0,2
sub,1,1,0,2
ussr,1,1,0,2
academic,1,1,0,2
thrives,1,1,0,2
komithumb,1,1,0,2
mercantilist,1,1,0,2
administration,1,1,0,2
simply,1,1,0,2
concerned,1,1,0,2
balkans,1,1,0,2
edition,1,1,0,2
1833,1,2,-1,3
industrialization,1,1,0,2
finance,1,1,0,2
increase,1,1,0,2
servility,1,1,0,2
hoffman,1,2,-1,3
bosma,1,1,0,2
organised,1,1,0,2
populationturkmenistan,1,1,0,2
spaniards,1,1,0,2
88,1,1,0,2
120,1,1,0,2
surface,1,1,0,2
postcolonialism,1,1,0,2
crisis,1,1,0,2
pax,1,1,0,2
payment,1,1,0,2
hungary,1,2,-1,3
ears,1,1,0,2
notting,1,1,0,2
populationgreenland,1,1,0,2
campaign,1,1,0,2
ceased,1,1,0,2
madeira,1,1,0,2
crosby,1,1,0,2
volta,1,1,0,2
scientifically,1,1,0,2
precursor,1,1,0,2
aligned,1,1,0,2
emphasized,1,1,0,2
enterprise,1,1,0,2
spurred,1,1,0,2
occasions,1,1,0,2
lines,1,1,0,2
inconsistent,1,1,0,2
exist,1,0,1,1
bourne,1,1,0,2
medicine,1,1,0,2
swan,1,1,0,2
baptista,1,1,0,2
hawaiians,1,1,0,2
31,1,1,0,2
dynastic,1,1,0,2
1831,1,2,-1,3
nejd,1,1,0,2
arguing,1,1,0,2
numerous,1,1,0,2
townsend,1,2,-1,3
pseudo,1,1,0,2
agriculture,1,1,0,2
florentine,1,1,0,2
italo,1,3,-2,4
unabridged,1,1,0,2
polis,1,1,0,2
kipling,1,1,0,2
sentence,1,1,0,2
manipulated,1,1,0,2
close,1,1,0,2
essentially,1,1,0,2
attempts,1,1,0,2
instance,1,1,0,2
ellice,1,1,0,2
half,1,1,0,2
tatarstan,1,1,0,2
1923,1,1,0,2
spinhuis,1,1,0,2
spring,1,1,0,2
hellgrewe,1,1,0,2
excluding,1,1,0,2
discovered,1,0,1,1
sahib,1,1,0,2
widespread,1,1,0,2
annamthumb,1,1,0,2
gabon,1,1,0,2
melilla,1,1,0,2
cope,1,2,-1,3
leslie,1,1,0,2
laos,1,1,0,2
1750,1,1,0,2
dagestan,1,1,0,2
chukotka,1,1,0,2
manas,1,1,0,2
tendency,1,1,0,2
323,1,1,0,2
francisco,1,1,0,2
ryukyufrom,1,1,0,2
1953,1,1,0,2
oppressed,1,1,0,2
type,1,1,0,2
bessarabia,1,1,0,2
sulu,1,1,0,2
bering,1,1,0,2
asiatic,1,1,0,2
coming,1,1,0,2
minor,1,1,0,2
tétouan,1,1,0,2
sought,1,1,0,2
romans,1,2,-1,3
unknown,1,1,0,2
varilla,1,1,0,2
serve,1,1,0,2
89,1,1,0,2
baboons,1,1,0,2
instantly,1,1,0,2
table,1,1,0,2
robert,1,1,0,2
offered,1,1,0,2
blank,1,1,0,2
vladimir,1,1,0,2
infectious,1,1,0,2
1890s,1,1,0,2
bonaire,1,1,0,2
cost,1,1,0,2
frequently,1,1,0,2
chechnya,1,1,0,2
addressing,1,1,0,2
clips,1,1,0,2
roma,1,1,0,2
federated,1,1,0,2
april,1,1,0,2
imperio,1,1,0,2
theorists,1,1,0,2
integral,1,1,0,2
canal,1,1,0,2
communal,1,1,0,2
naturally,1,1,0,2
fantasy,1,1,0,2
widely,1,1,0,2
organize,1,1,0,2
buryatiathumb,1,1,0,2
barbuda,1,1,0,2
conquer,1,1,0,2
tended,1,1,0,2
stuchtey,1,1,0,2
uit,1,1,0,2
bolsters,1,1,0,2
palmyra,1,1,0,2
exploration,1,0,1,1
intensification,1,1,0,2
separable,1,1,0,2
merely,1,1,0,2
darkness,1,1,0,2
designed,1,0,1,1
homes,1,1,0,2
man,1,2,-1,3
mind,1,1,0,2
tricontinental,1,1,0,2
extent,1,2,-1,3
1618,1,1,0,2
tiến,1,1,0,2
pjm,1,1,0,2
daman,1,1,0,2
ellen,1,1,0,2
naga,1,1,0,2
atlantic,1,1,0,2
hokkaido,1,1,0,2
acceptable,1,1,0,2
richer,1,1,0,2
sources,1,1,0,2
honour,1,1,0,2
combination,1,1,0,2
drift,1,0,1,1
isbn,1,2,-1,3
influences,1,1,0,2
subjugated,1,1,0,2
1541,1,1,0,2
education,1,1,0,2
bukhara,1,1,0,2
constance,1,1,0,2
lecour,1,1,0,2
burden,1,1,0,2
flynn,1,1,0,2
wwii,1,1,0,2
problematic,1,1,0,2
sacrificial,1,1,0,2
karafuto,1,1,0,2
lord,1,2,-1,3
backwards,1,1,0,2
populationcolombia,1,1,0,2
fell,1,1,0,2
formats,1,1,0,2
simplification,1,1,0,2
audience,1,1,0,2
ryukyu,1,2,-1,3
aggressively,1,1,0,2
coincided,1,1,0,2
king,1,1,0,2
lithuania,1,1,0,2
clark,1,1,0,2
federation,1,1,0,2
senkaku,1,0,1,1
lindqvist,1,1,0,2
respective,1,1,0,2
1972,1,2,-1,3
inspecting,1,1,0,2
aftermath,1,2,-1,3
idea,1,1,0,2
accountancy,1,1,0,2
fernández,1,1,0,2
1927,1,2,-1,3
aliyah,1,1,0,2
individual,1,1,0,2
version,1,1,0,2
promotes,1,1,0,2
occupying,1,1,0,2
bred,1,1,0,2
cass,1,1,0,2
complete,1,1,0,2
histories,1,1,0,2
barbadian,1,1,0,2
concessions,1,1,0,2
vincent,1,1,0,2
luigi,1,1,0,2
wives,1,1,0,2
tchéou,1,1,0,2
kristang,1,1,0,2
1840s,1,1,0,2
beliefs,1,2,-1,3
massachusetts,1,1,0,2
discovering,1,0,1,1
regimes,1,1,0,2
chicanaz,1,1,0,2
martin,1,1,0,2
inherently,1,1,0,2
kodiak,1,1,0,2
sixteenth,1,1,0,2
aegean,1,1,0,2
ellsworth,1,1,0,2
soldier,1,1,0,2
foster,1,1,0,2
mauritian,1,1,0,2
dean,1,1,0,2
latvian,1,1,0,2
reinhard,1,1,0,2
francophonie,1,1,0,2
implicated,1,1,0,2
versus,1,1,0,2
leeward,1,1,0,2
differently,1,1,0,2
delhi,1,1,0,2
1860,1,1,0,2
immense,1,1,0,2
brisk,1,1,0,2
barthélemyfact,1,1,0,2
cochinchina,1,1,0,2
pandemics,1,1,0,2
klein,1,1,0,2
ready,1,1,0,2
variety,1,1,0,2
subsequent,1,1,0,2
contexts,1,1,0,2
involving,1,1,0,2
keeling,1,1,0,2
service,1,1,0,2
1848,1,1,0,2
1978,1,1,0,2
protect,1,1,0,2
peruvian,1,1,0,2
madagascar,1,1,0,2
thomson,1,1,0,2
plank,1,1,0,2
huntington,1,1,0,2
need,1,1,0,2
joseph,1,1,0,2
nacional,1,1,0,2
standardized,1,1,0,2
rituals,1,1,0,2
éboué,1,1,0,2
niger,1,1,0,2
racially,1,1,0,2
populationdominican,1,1,0,2
notable,1,1,0,2
ventures,1,1,0,2
greenall,1,1,0,2
positing,1,1,0,2
vaccine,1,1,0,2
namibians,1,1,0,2
informal,1,1,0,2
mass,1,2,-1,3
vigour,1,1,0,2
providing,1,1,0,2
zulu,1,1,0,2
producing,1,1,0,2
venezuela,1,2,-1,3
albania,1,2,-1,3
distinction,1,1,0,2
totaled,1,1,0,2
dialectical,1,1,0,2
scourge,1,1,0,2
metaphysics,1,1,0,2
wretched,1,1,0,2
researchers,1,1,0,2
disorientation,1,1,0,2
macau,1,1,0,2
freedom,1,1,0,2
bring,1,1,0,2
