word,times_added,times_removed,net_change,absolute_change
carib,10,10,0,20
costa,10,10,0,20
dated,10,10,0,20
identified,10,10,0,20
way,9,9,0,18
nahuatl,9,9,0,18
colonial,9,8,1,17
percentage,9,9,0,18
did,9,9,0,18
uncontacted,9,9,0,18
ancestors,9,9,0,18
river,9,8,1,17
scale,9,9,0,18
organized,9,9,0,18
25,9,10,-1,19
speakers,9,9,0,18
specific,9,9,0,18
minority,9,9,0,18
hunting,9,9,0,18
conquest,9,10,-1,19
close,9,10,-1,19
july,9,8,1,17
amazon,9,9,0,18
university,9,9,0,18
basin,9,9,0,18
continent,9,9,0,18
parts,9,9,0,18
90,9,9,0,18
ca,9,9,0,18
passed,8,8,0,16
treaty,8,8,0,16
thought,8,8,0,16
autonomy,8,8,0,16
recent,8,8,0,16
settlers,8,8,0,16
cuba,8,8,0,16
killed,8,8,0,16
syllabic,8,8,0,16
republic,8,8,0,16
ravaged,8,8,0,16
isolation,8,8,0,16
certain,8,8,0,16
living,8,8,0,16
skeleton,8,8,0,16
brazilian,8,8,0,16
2006,8,8,0,16
estimated,8,8,0,16
lives,8,8,0,16
thousands,8,8,0,16
montana,8,8,0,16
1990,8,8,0,16
rise,8,8,0,16
systems,8,8,0,16
provide,8,8,0,16
age,8,8,0,16
measles,8,8,0,16
600,8,8,0,16
canadian,8,8,0,16
pacific,8,8,0,16
gene,8,8,0,16
africa,8,8,0,16
olmec,8,8,0,16
lenca,8,8,0,16
caribbean,8,8,0,16
article,8,8,0,16
post,8,8,0,16
said,8,8,0,16
et,8,7,1,15
europe,8,8,0,16
established,8,8,0,16
clovis,8,8,0,16
free,8,8,0,16
tehuelche,8,8,0,16
natural,8,8,0,16
stringed,8,8,0,16
advanced,8,9,-1,17
rica,8,8,0,16
glacial,8,8,0,16
highlands,8,8,0,16
chilean,8,8,0,16
official,8,8,0,16
written,8,8,0,16
constitution,8,8,0,16
169,8,8,0,16
40,8,8,0,16
tribe,8,8,0,16
included,8,8,0,16
data,8,8,0,16
paleolithic,8,8,0,16
2011,8,7,1,15
plains,8,8,0,16
education,8,8,0,16
19th,8,8,0,16
child,8,8,0,16
apache,8,8,0,16
variety,8,8,0,16
studies,8,8,0,16
commonly,8,8,0,16
mestizo,8,8,0,16
near,8,8,0,16
home,8,8,0,16
haplogroups,8,8,0,16
important,8,8,0,16
culturally,8,8,0,16
paraguay,8,8,0,16
origins,8,8,0,16
al,8,7,1,15
xinca,8,8,0,16
produced,8,8,0,16
rural,8,8,0,16
crops,8,8,0,16
eventually,8,8,0,16
cepal,8,8,0,16
having,8,8,0,16
long,8,8,0,16
indígenas,8,8,0,16
introduced,8,8,0,16
recognizes,8,8,0,16
saint,8,8,0,16
york,7,7,0,14
prior,7,7,0,14
level,7,8,-1,15
conflicts,7,6,1,13
descendents,7,5,2,12
adopted,7,6,1,13
20,7,8,-1,15
24,7,7,0,14
monumental,7,7,0,14
belize,7,7,0,14
trade,7,8,-1,15
genetically,7,7,0,14
city,7,9,-2,16
amazonia,7,7,0,14
explorers,7,6,1,13
lake,7,6,1,13
69,7,7,0,14
farming,7,7,0,14
95,7,7,0,14
hunter,7,7,0,14
tenochtitlan,7,8,-1,15
half,7,7,0,14
man,7,7,0,14
entire,7,8,-1,15
race,7,6,1,13
guaraní,7,7,0,14
2014,7,6,1,13
45,7,6,1,13
archaeological,7,7,0,14
created,7,7,0,14
change,7,7,0,14
federal,7,7,0,14
bureau,7,7,0,14
work,7,7,0,14
millions,7,7,0,14
infected,6,6,0,12
commission,6,6,0,12
adopt,6,6,0,12
partir,6,6,0,12
incan,6,6,0,12
flutes,6,6,0,12
relatively,6,6,0,12
maternal,6,6,0,12
site,6,6,0,12
categories,6,6,0,12
cities,6,7,-1,13
bolivian,6,6,0,12
animals,6,8,-2,14
artists,6,6,0,12
write,6,6,0,12
successfully,6,6,0,12
castilian,6,6,0,12
practiced,6,6,0,12
discussing,6,6,0,12
andes,6,6,0,12
coastal,6,6,0,12
context,6,6,0,12
nahua,6,6,0,12
derived,6,6,0,12
indicates,6,6,0,12
january,6,6,0,12
nicaraguan,6,6,0,12
colony,6,6,0,12
place,6,6,0,12
censo,6,6,0,12
guatemalan,6,6,0,12
counted,6,6,0,12
generally,6,6,0,12
yucatán,6,7,-1,13
sociodemográfico,6,6,0,12
characterized,6,6,0,12
forest,6,6,0,12
diagnóstico,6,6,0,12
minorities,6,6,0,12
illustration,6,6,0,12
altai,6,6,0,12
slaves,6,6,0,12
sacred,6,6,0,12
evo,6,6,0,12
pp,6,6,0,12
san,6,6,0,12
food,6,6,0,12
bridge,6,6,0,12
60,6,6,0,12
conquered,6,6,0,12
research,6,6,0,12
distribution,6,6,0,12
lineages,6,6,0,12
ce,6,6,0,12
squash,6,6,0,12
raudzens,6,4,2,10
provides,6,6,0,12
following,6,6,0,12
killing,6,6,0,12
honduras,6,6,0,12
representatives,6,6,0,12
peopling,6,6,0,12
domestication,6,6,0,12
corn,6,6,0,12
mutations,6,6,0,12
support,6,6,0,12
cultivated,6,6,0,12
85,6,5,1,11
popular,6,6,0,12
west,6,6,0,12
selknam,6,6,0,12
blooded,6,6,0,12
book,6,6,0,12
67,6,6,0,12
line,6,6,0,12
power,6,6,0,12
estimate,6,6,0,12
mitochondrial,6,6,0,12
aspects,6,6,0,12
governments,6,6,0,12
peppers,6,6,0,12
consists,6,6,0,12
initially,6,6,0,12
cia,6,3,3,9
confederation,6,6,0,12
politics,6,6,0,12
achieved,6,6,0,12
ancestral,6,6,0,12
august,6,6,0,12
arrived,6,6,0,12
smaller,6,6,0,12
far,6,6,0,12
brought,6,6,0,12
descent,6,6,0,12
granted,6,6,0,12
ethnicity,6,6,0,12
lineage,6,6,0,12
using,6,6,0,12
suggests,6,6,0,12
distributions,6,6,0,12
route,6,6,0,12
politically,6,8,-2,14
ilo,6,6,0,12
suggest,6,6,0,12
vast,6,7,-1,13
1997,6,6,0,12
public,6,6,0,12
instance,6,6,0,12
communal,6,6,0,12
usually,6,6,0,12
puerto,6,5,1,11
horse,6,6,0,12
contributions,6,6,0,12
subclades,6,6,0,12
impact,6,6,0,12
factbook,6,3,3,9
mixtec,6,6,0,12
image,6,6,0,12
38,6,6,0,12
form,6,6,0,12
oldest,6,6,0,12
instrument,6,6,0,12
act,6,6,0,12
lived,6,6,0,12
recognition,6,6,0,12
ongoing,6,6,0,12
métis,6,6,0,12
originated,6,7,-1,13
army,6,6,0,12
muisca,6,6,0,12
portion,6,6,0,12
services,6,6,0,12
arctic,6,6,0,12
taíno,6,6,0,12
introduction,6,6,0,12
glyphs,6,6,0,12
particularly,6,6,0,12
32,6,6,0,12
local,6,6,0,12
indies,6,6,0,12
horses,6,6,0,12
15,6,6,0,12
columbus,6,6,0,12
voted,6,6,0,12
upper,6,6,0,12
identification,6,6,0,12
atdna,6,6,0,12
yupik,6,6,0,12
primarily,6,6,0,12
80,6,6,0,12
conflict,6,6,0,12
altaians,6,6,0,12
related,6,6,0,12
founding,6,6,0,12
yucatec,6,6,0,12
siberian,6,6,0,12
wild,6,6,0,12
c4c,6,6,0,12
maize,6,6,0,12
mountains,5,5,0,10
ruled,5,4,1,9
evolved,5,5,0,10
religion,5,5,0,10
participatory,5,5,0,10
continue,5,7,-2,12
forced,5,5,0,10
oaxaca,5,4,1,9
empires,5,5,0,10
count,5,5,0,10
monument,5,5,0,10
water,5,4,1,9
center,5,5,0,10
96,5,5,0,10
customs,5,5,0,10
populated,5,5,0,10
andean,5,5,0,10
nunavut,5,5,0,10
portuguese,5,5,0,10
horseback,5,5,0,10
maintain,5,5,0,10
2013,5,4,1,9
life,5,4,1,9
refer,5,5,0,10
1492,5,5,0,10
degrees,5,5,0,10
gatherers,5,5,0,10
1996,5,5,0,10
french,5,5,0,10
guyana,5,5,0,10
discovery,5,4,1,9
occurred,5,5,0,10
68,5,6,-1,11
300,5,6,-1,11
main,5,5,0,10
rule,5,6,-1,11
district,5,4,1,9
88,5,6,-1,11
cape,5,5,0,10
varying,5,5,0,10
dane,5,5,0,10
sixteenth,5,4,1,9
dean,5,5,0,10
technology,5,4,1,9
mother,5,5,0,10
peruvian,5,5,0,10
traditions,5,5,0,10
violence,5,6,-1,11
range,5,5,0,10
endowment,5,5,0,10
given,5,5,0,10
theories,5,4,1,9
pdf,5,4,1,9
21,5,4,1,9
candidate,5,5,0,10
subsistence,5,5,0,10
2000,5,4,1,9
centre,5,5,0,10
caused,4,4,0,8
determination,4,4,0,8
settlements,4,4,0,8
varieties,4,4,0,8
2004,4,4,0,8
nonetheless,4,4,0,8
records,4,4,0,8
82,4,4,0,8
hernán,4,4,0,8
britannica,4,4,0,8
patterns,4,4,0,8
accomplishments,4,4,0,8
venezuelan,4,4,0,8
sheets,4,4,0,8
grenadines,4,4,0,8
urban,4,4,0,8
potatoes,4,4,0,8
drums,4,4,0,8
beginning,4,4,0,8
haudenosaunee,4,4,0,8
survive,4,4,0,8
definitively,4,4,0,8
collection,4,4,0,8
region4,4,4,0,8
rest,4,4,0,8
enacted,4,4,0,8
foundation,4,4,0,8
influenced,4,4,0,8
84,4,4,0,8
equus,4,4,0,8
recognizing,4,4,0,8
saraguro,4,4,0,8
script,4,4,0,8
survived,4,4,0,8
figure,4,4,0,8
36,4,4,0,8
colonies,4,4,0,8
nature,4,4,0,8
summary,4,4,0,8
dec,4,3,1,7
influence,4,4,0,8
visual,4,4,0,8
panchimalco,4,4,0,8
occupy,4,4,0,8
peninsula,4,4,0,8
survival,4,4,0,8
terminology,4,4,0,8
larger,4,4,0,8
washington,4,4,0,8
mestizaje,4,4,0,8
1832,4,4,0,8
solanum,4,4,0,8
nahuas,4,4,0,8
attributed,4,4,0,8
departments,4,4,0,8
fought,4,4,0,8
decline,4,4,0,8
anthropologists,4,4,0,8
largely,4,4,0,8
department,4,4,0,8
split,4,4,0,8
derogatory,4,4,0,8
accepted,4,4,0,8
iñupiat,4,4,0,8
antilles,4,4,0,8
order,4,4,0,8
seen,4,4,0,8
northwest,4,4,0,8
family,4,4,0,8
migrated,4,4,0,8
families,4,4,0,8
entirely,4,4,0,8
exceptions,4,4,0,8
accounts,4,4,0,8
resources,4,4,0,8
towns,4,4,0,8
demographic,4,4,0,8
ik,4,4,0,8
entered,4,4,0,8
hawaiian,4,4,0,8
archaeologists,4,4,0,8
veracruz,4,4,0,8
infants,4,4,0,8
valleys,4,4,0,8
nomadic,4,4,0,8
hispaniola,4,4,0,8
spain,4,4,0,8
links,4,4,0,8
translate,4,4,0,8
figures,4,4,0,8
150,4,4,0,8
resulted,4,4,0,8
represented,4,4,0,8
raven,4,4,0,8
men,4,4,0,8
settlement,4,4,0,8
wisconsin,4,4,0,8
girl,4,4,0,8
ref4,4,4,0,8
scribes,4,4,0,8
farmers,4,4,0,8
eurasian,4,4,0,8
started,4,5,-1,9
limited,4,4,0,8
kmaq,4,4,0,8
combined,4,4,0,8
covered,4,4,0,8
status,4,4,0,8
enriquillo,4,4,0,8
1558,4,4,0,8
destroyed,4,4,0,8
chromosome,4,4,0,8
traits,4,5,-1,9
gov,4,3,1,7
generation,4,4,0,8
attacks,4,4,0,8
hypothesis,4,4,0,8
1520,4,4,0,8
library,4,2,2,6
highly,4,4,0,8
white,4,4,0,8
shows,4,4,0,8
tlingit,4,4,0,8
took,4,4,0,8
archaic,4,4,0,8
cf,4,4,0,8
habitation,4,4,0,8
digital,4,4,0,8
represent,4,4,0,8
classified,4,4,0,8
lima,4,4,0,8
x2a,4,4,0,8
myths,4,4,0,8
religious,4,4,0,8
encouraged,4,4,0,8
institution,4,4,0,8
set,4,4,0,8
factors,4,4,0,8
arawak,4,4,0,8
araucanía,4,4,0,8
suffered,4,4,0,8
majorities,4,4,0,8
baikal,4,4,0,8
distinctive,4,4,0,8
christopher,4,4,0,8
canadians,4,4,0,8
analysis,4,3,1,7
subsets,4,4,0,8
highland,4,4,0,8
62,4,4,0,8
heritage,4,4,0,8
reform,4,4,0,8
stone,4,4,0,8
allies,4,4,0,8
taught,4,4,0,8
html,4,2,2,6
ad,4,4,0,8
classic,4,4,0,8
cotton,4,4,0,8
charrúa,4,4,0,8
schematic,4,4,0,8
mesoamerican,4,4,0,8
exact,4,4,0,8
indicate,4,4,0,8
cochabamba,4,4,0,8
kings,4,4,0,8
peasants,4,4,0,8
900,4,4,0,8
worldwide,4,4,0,8
managed,4,4,0,8
gods,4,4,0,8
peaceful,4,4,0,8
phonetic,4,4,0,8
wide,4,4,0,8
1529,4,4,0,8
scholars,4,4,0,8
complexity,4,4,0,8
pluri,4,4,0,8
end,4,4,0,8
specifically,4,4,0,8
regardless,4,4,0,8
admixture,4,4,0,8
conaie,4,4,0,8
flow,4,4,0,8
variations,4,4,0,8
hierarchies,4,4,0,8
wood,4,4,0,8
garifuna,4,4,0,8
tsuu,4,4,0,8
expressed,4,4,0,8
charles,4,4,0,8
dominica,4,4,0,8
polynesian,4,4,0,8
violent,4,4,0,8
sign,4,4,0,8
allowing,4,4,0,8
adult,4,4,0,8
ref3,4,4,0,8
eds,4,4,0,8
skin,4,4,0,8
occupation,4,4,0,8
accompanying,4,4,0,8
tenochtitlán,4,4,0,8
africans,4,4,0,8
fairly,4,4,0,8
map,4,4,0,8
increasing,4,4,0,8
enrolled,4,4,0,8
noted,4,4,0,8
boundaries,4,4,0,8
warring,4,4,0,8
foreign,4,4,0,8
constitutional,4,4,0,8
learning,4,4,0,8
crow,4,4,0,8
sound,4,4,0,8
proportions,4,4,0,8
analyzed,4,4,0,8
cañari,4,4,0,8
contributing,4,4,0,8
timoto,4,4,0,8
afro,4,4,0,8
original,4,4,0,8
creole,4,4,0,8
19,4,4,0,8
suriname,4,4,0,8
alt,4,4,0,8
josé,4,4,0,8
mean,4,4,0,8
finally,4,4,0,8
followed,4,4,0,8
significantly,4,4,0,8
linguistic,4,4,0,8
amazonian,4,4,0,8
yellow,4,4,0,8
probably,4,4,0,8
celade,4,4,0,8
held,4,4,0,8
page,4,4,0,8
uruguay,4,4,0,8
tuberosum,4,4,0,8
pan,4,4,0,8
autosomal,4,4,0,8
naming,4,4,0,8
museum,4,4,0,8
simply,4,4,0,8
musical,4,4,0,8
domesticated,4,5,-1,9
isolated,4,4,0,8
cent,4,4,0,8
resulting,4,4,0,8
previously,4,4,0,8
crown,4,4,0,8
numerous,4,4,0,8
codified,4,4,0,8
geographical,4,4,0,8
vaccination,4,4,0,8
parade,4,4,0,8
civic,4,4,0,8
discovered,4,4,0,8
rico,4,3,1,7
process,4,4,0,8
depicted,4,4,0,8
asiatic,4,4,0,8
89,4,4,0,8
caras,4,4,0,8
fierce,4,4,0,8
similar,4,4,0,8
members,4,4,0,8
continued,4,4,0,8
eskimo,4,4,0,8
oriente,4,4,0,8
subset,4,4,0,8
asia,4,4,0,8
1970s,4,4,0,8
conquer,4,4,0,8
haida,4,4,0,8
expanding,4,4,0,8
ina,4,4,0,8
immunity,4,4,0,8
atlantic,4,4,0,8
independent,4,4,0,8
17,4,4,0,8
haplogroup,4,4,0,8
mineral,4,4,0,8
sources,4,4,0,8
mainly,4,4,0,8
combination,4,4,0,8
28,4,3,1,7
influences,4,4,0,8
18th,4,4,0,8
anishinaabe,4,4,0,8
geographically,4,4,0,8
kichwa,4,4,0,8
blood,4,4,0,8
regional,4,4,0,8
islands,4,4,0,8
resistances,4,4,0,8
king,4,4,0,8
trees,4,4,0,8
despite,4,4,0,8
individual,4,4,0,8
histories,4,4,0,8
vincent,4,4,0,8
pottery,4,4,0,8
criteria,4,4,0,8
cofán,4,4,0,8
diaguita,4,4,0,8
unrelated,4,3,1,7
periods,4,4,0,8
control,4,4,0,8
able,4,4,0,8
differ,4,4,0,8
tsimshian,4,4,0,8
protect,4,4,0,8
oklahoma,4,4,0,8
anzick,4,4,0,8
miskitos,4,5,-1,9
athabaskan,4,4,0,8
california,4,4,0,8
cases,4,4,0,8
notable,4,4,0,8
laurentide,4,4,0,8
pox,4,2,2,6
mass,4,5,-1,9
megafauna,4,4,0,8
membership,4,4,0,8
burning,4,4,0,8
fiddle,4,4,0,8
chorotega,4,4,0,8
cortés,4,4,0,8
controversy,4,4,0,8
academy,4,4,0,8
350,4,4,0,8
recognize,4,4,0,8
selection,4,4,0,8
overwhelmingly,4,4,0,8
making,4,4,0,8
falling,4,4,0,8
1998,4,4,0,8
genetics,4,4,0,8
interactions,4,4,0,8
shown,4,4,0,8
text,4,4,0,8
books,4,4,0,8
greater,4,4,0,8
fight,4,4,0,8
issue,4,4,0,8
rarely,4,4,0,8
archeological,4,4,0,8
salvadoran,4,4,0,8
good,4,4,0,8
connection,4,4,0,8
migrants,4,4,0,8
hispanic,4,4,0,8
practice,4,4,0,8
greenlandic,4,4,0,8
span,4,4,0,8
pop4,4,4,0,8
levels,4,4,0,8
rama,4,4,0,8
virtually,4,4,0,8
changed,4,4,0,8
capital,4,4,0,8
association,4,4,0,8
names,4,4,0,8
comprise,4,4,0,8
attempted,4,4,0,8
heard,4,4,0,8
pictorial,4,4,0,8
exchange,4,4,0,8
point,4,4,0,8
difficult,4,4,0,8
fertile,4,4,0,8
75,4,6,-2,10
belonging,4,4,0,8
gold,4,4,0,8
chiapas,4,4,0,8
considering,4,4,0,8
leaders,4,4,0,8
addressed,4,4,0,8
clear,4,4,0,8
losses,4,4,0,8
breeding,4,4,0,8
historians,4,4,0,8
peoplehood,4,4,0,8
cassava,4,4,0,8
cultivation,4,4,0,8
warao,4,4,0,8
consist,4,4,0,8
chaco,4,4,0,8
tools,4,4,0,8
mam,4,4,0,8
hidden,4,4,0,8
thirty,4,4,0,8
independence,4,4,0,8
reservations,4,4,0,8
burial,4,4,0,8
mi,4,4,0,8
deadly,4,4,0,8
codex,4,4,0,8
16th,4,6,-2,10
cuicas,4,4,0,8
leaving,4,4,0,8
named,4,4,0,8
step,4,4,0,8
cuzcatlan,4,4,0,8
war,4,4,0,8
racial,4,4,0,8
peace,4,4,0,8
account,4,4,0,8
mixtecs,4,4,0,8
located,4,4,0,8
stanford,4,4,0,8
bison,4,4,0,8
wrote,4,4,0,8
guns,3,2,1,5
ref2,3,3,0,6
pop7,3,3,0,6
region1,3,3,0,6
mix,3,3,0,6
190,3,2,1,5
death,3,2,1,5
region7,3,3,0,6
ref10,3,3,0,6
2017,3,3,0,6
heavily,3,3,0,6
34,3,3,0,6
centers,3,3,0,6
struggle,3,3,0,6
needs,3,3,0,6
depended,3,3,0,6
gainesville,3,3,0,6
incorporate,3,3,0,6
bilingual,3,3,0,6
77,3,3,0,6
richardson,3,2,1,5
florida,3,3,0,6
zones,3,3,0,6
germs,3,2,1,5
reappraising,3,2,1,5
pop6,3,3,0,6
arizona,3,3,0,6
955,3,3,0,6
flora,3,3,0,6
neighboring,3,2,1,5
brill,3,2,1,5
govern,3,4,-1,7
region8,3,3,0,6
essays,3,2,1,5
whites,3,2,1,5
region3,3,3,0,6
cosmology,3,3,0,6
london,3,4,-1,7
urarina,3,3,0,6
chiefdoms,3,3,0,6
citizenship,3,3,0,6
dutch,3,3,0,6
traditionally,3,3,0,6
thanks,3,3,0,6
defined,3,2,1,5
150px,3,0,3,3
benedict,3,2,1,5
infobox,3,3,0,6
cater,3,3,0,6
aquaculture,3,3,0,6
26,3,3,0,6
cultivating,3,3,0,6
pervasive,3,3,0,6
pop1,3,3,0,6
ref11,3,3,0,6
counting,3,3,0,6
extended,3,4,-1,7
case,3,2,1,5
52,3,3,0,6
confirmed,3,3,0,6
visiting,3,2,1,5
bartholomew,3,3,0,6
dorset,3,3,0,6
sled,3,3,0,6
democratic,3,3,0,6
ref5,3,3,0,6
sponsored,3,3,0,6
243,3,3,0,6
navajo,3,3,0,6
testament,3,3,0,6
shaped,3,3,0,6
foreigners,3,4,-1,7
region6,3,3,0,6
37,3,3,0,6
ref7,3,3,0,6
caption,3,3,0,6
renato,3,3,0,6
conquests,3,2,1,5
subspecies,3,3,0,6
ref8,3,3,0,6
region5,3,3,0,6
200,3,4,-1,7
definitions,3,2,1,5
sub,3,3,0,6
formed,3,2,1,5
pop8,3,3,0,6
qamutik,3,3,0,6
relative,3,3,0,6
pop11,3,3,0,6
panama,3,3,0,6
apparent,3,3,0,6
120,3,3,0,6
region2,3,3,0,6
populationcountryindigenousref,3,3,0,6
pop9,3,3,0,6
reshaping,3,3,0,6
abuses,3,3,0,6
gathering,3,3,0,6
times,3,2,1,5
andenes,3,2,1,5
unknown,3,3,0,6
200px,3,0,3,3
april,3,2,1,5
high,3,3,0,6
region11,3,3,0,6
exploration,3,2,1,5
pop2,3,3,0,6
pop5,3,3,0,6
droughts,3,2,1,5
dog,3,3,0,6
818,3,3,0,6
sizable,3,3,0,6
accessed,3,2,1,5
attempt,3,2,1,5
encyclopædia,3,3,0,6
peruvians,3,3,0,6
pop3,3,3,0,6
quechuan,3,3,0,6
astronomy,3,5,-2,8
region10,3,3,0,6
fact,3,4,-1,7
discrimination,3,3,0,6
sistema,3,3,0,6
eighteenth,3,2,1,5
experienced,3,3,0,6
october,3,2,1,5
chief,3,2,1,5
sense,3,3,0,6
indigenousref,3,3,0,6
ref6,3,3,0,6
clappersticks,3,2,1,5
andahuaylillas,3,3,0,6
sierra,3,3,0,6
123,3,2,1,5
originate,3,3,0,6
ref9,3,3,0,6
gill,3,2,1,5
norte,3,2,1,5
calendar,3,4,-1,7
pop10,3,3,0,6
unm,3,2,1,5
region9,3,3,0,6
yucatan,3,2,1,5
culturess,3,3,0,6
